x	Counts
SRR1095188	707.942140358737
SRR1489803	658.064751796268
SRR1445387	713.89427434223
SRR600361	685.834071368265
SRR1318920	580.880593414546
SRR1432563	734.992608163758
SRR1410742	687.962041456312
SRR1384073	648.921498354498
SRR1088832	707.077347209539
SRR1485060	683.793269810638
SRR1434009	672.15495287489
SRR1078439	700.591157365129
SRR1479955	700.945345210814
SRR661409	240.102279580268
SRR1376676	623.879507900133
SRR1440119	642.925478574013
SRR1345847	669.656891293485
SRR1410242	689.771266605786
SRR1094457	676.05289728966
SRR1500382	683.132363836863
SRR1319793	627.704895153092
SRR1409721	651.092509950549
SRR1390119	668.430363388873
SRR1345953	636.607853610628
SRR1322619	667.454606544101
SRR1335400	672.880386649896
SRR1317344	679.223495356411
SRR1397242	644.693212950359
SRR1322312	665.654909798921
SRR1336593	676.94765408274
SRR1431059	643.714544170098
SRR1436822	686.852921412203
SRR1408368	695.955028688595
SRR1335254	655.832417251064
SRR1387702	699.353257404759
SRR1312802	619.996295466685
SRR1093410	683.162827161983
SRR1355475	644.202284749384
SRR1357826	615.762806485518
SRR1387899	686.380171270052
SRR1097883	654.539621276082
SRR1432783	668.030446094733
SRR1361174	651.77435084515
SRR1408091	659.966728121716
SRR1435584	658.623808949463
SRR1396967	618.026569257543
SRR1419656	634.315161017971
SRR1437186	642.251046746041
SRR1419148	681.987507969054
SRR1072700	666.549442596964
SRR1454158	600.349415028344
SRR1452785	670.517721453556
SRR1488237	691.686200182642
SRR1084417	661.978858314523
SRR1391678	622.78045040233
SRR1406265	678.082240639592
SRR1375371	651.469562520461
SRR612587	189.493150920964
SRR1076559	612.270275858504
SRR1366367	651.274497303444
SRR1355328	613.494787807778
SRR1390331	548.225666385237
SRR1435206	623.59627479022
SRR1309619	639.608353291866
SRR1089853	646.94281234385
SRR1322683	655.443803091131
SRR1077996	645.049726898358
SRR1489502	636.382997053604
SRR1440541	664.979581990799
SRR1329835	653.159897996106
SRR1380523	606.832262177576
SRR1070665	637.933904233506
SRR1084347	562.123628030394
SRR1416819	601.231076726916
SRR1328551	631.889691059152
SRR1320203	635.078966865965
SRR1094241	631.621913606837
SRR1431887	622.144356186571
SRR1082957	629.847218153936
SRR1319520	603.128762685873
SRR1076847	630.35020762617
SRR1097221	638.350293778107
SRR662186	603.266864241777
SRR1436127	575.526801867774
SRR1329811	585.331460964557
SRR1448075	615.644864483002
SRR1475408	586.241122042835
SRR1502143	581.675517342385
SRR1349608	621.104433378707
SRR815164	573.476247910815
SRR1095985	623.322776849251
SRR1396765	610.006116787566
SRR1083384	570.822079018557
SRR1458026	637.81949446043
SRR1431183	606.997449902648
SRR1328073	572.70954735772
SRR1444678	619.454141323638
SRR1343302	586.102968795768
SRR665429	558.01585195651
SRR1387032	611.142116236194
SRR1474930	575.212347295691
SRR1398272	596.308992539242
SRR1120711	605.971345865569
SRR1361093	603.352516498096
SRR1458769	604.662336095939
SRR1320424	599.463876492582
SRR1485482	581.720505884177
SRR1355432	574.625790444027
SRR1472704	543.481813325982
SRR1325711	609.974654099971
SRR1413625	600.144700794321
SRR1094192	621.26753622689
SRR1102031	598.918172889708
SRR1436583	598.729655219946
SRR1352129	511.878077777969
SRR1335605	571.457983700053
SRR1420413	603.767717145959
SRR1488514	599.450385099161
SRR1454950	588.144821407033
SRR1352597	513.406619914882
SRR1429748	578.186794631011
SRR1089643	517.688233368368
SRR1470774	535.95111739063
SRR1090046	555.732722228923
SRR1082933	574.277116322346
SRR1090359	537.884556403674
SRR1403072	592.694281234385
SRR1324412	557.160535520444
SRR1465824	585.868618295225
SRR1089106	514.532746351465
SRR1100991	591.684098075366
SRR1357733	546.168478729087
SRR1370085	521.978944466461
SRR1312822	556.266743629064
SRR1350997	546.574495580406
SRR1336548	555.451194927374
SRR1475022	561.173423850302
SRR1358713	536.015817495736
SRR1401403	531.945103985389
SRR1441768	547.763254475593
SRR1465587	548.311180798456
SRR1356976	552.651274187156
SRR1466597	533.949876802729
SRR1087297	565.305012319727
SRR1102489	545.870100108551
SRR1388025	544.443510174544
SRR1069714	545.838637420956
SRR1325665	475.459689508417
SRR1099789	539.243517066699
SRR1392456	522.24932370729
SRR1409554	523.249995692403
SRR1074359	562.94744731809
SRR613162	360.201871220084
SRR1487321	531.308234402192
SRR1347278	491.633423505695
SRR1396640	530.368161689956
SRR1419258	543.481916708307
SRR1498640	534.068766476558
SRR1072626	550.16208625532
SRR1459804	537.186122645898
SRR1335047	524.589641091028
SRR1338346	535.602115891586
SRR1459190	510.906835294726
SRR1392030	484.165515102435
SRR1383301	513.236331995107
SRR1091942	542.135740992815
SRR1367807	510.483846511708
SRR1487867	504.059496528077
SRR1432014	501.324000206765
SRR1325871	480.273549632131
SRR1311688	518.645260781915
SRR1407671	511.817375122767
SRR1376334	522.801247480056
SRR1397180	497.419180867378
SRR1332754	518.703103192791
SRR1466641	481.881265399659
SRR1080534	458.628461154091
SRR1096987	460.30180746765
SRR1429287	458.739218085015
SRR1474795	494.844995433947
SRR1080951	466.837482984992
SRR1453787	449.045436531868
SRR1361195	470.784861381532
SRR1081357	398.898909316471
SRR600784	353.983648362252
SRR1332904	401.264727673725
SRR657611	188.024449919879
SRR601068	631.124748005583
SRR657492	1857.68761307442
SRR2167209	1512.73837379603
SRR665586	1432.56414011751
SRR821690	1358.13916983993
SRR658597	1336.24763512931
SRR1338536	1322.21984251426
SRR811261	1283.2708272309
SRR817880	1269.47257783828
SRR660638	1058.36430208315
SRR1489177	1167.07843272395
SRR654969	1108.41111704602
SRR1460363	1056.86350087013
SRR662233	1086.71433740545
SRR817715	1118.10774161311
SRR1075603	1140.99252201182
SRR658338	388.651015731344
SRR1403366	1170.62525630201
SRR665538	1035.11964781088
SRR608174	1058.19940727467
SRR1321786	1015.06204662543
SRR812697	1043.55323328222
SRR812673	1017.65444457846
SRR809470	985.671898961008
SRR1435113	949.160001378431
SRR816541	1008.58803866499
SRR660907	989.523838241122
SRR665262	1058.50941640678
SRR821364	979.383169357479
SRR817142	1001.48679290797
SRR1407428	1013.11401347416
SRR1362395	1053.17578441339
SRR814165	994.143701431845
SRR1359280	962.864982683461
SRR808614	971.002067646501
SRR814491	920.103830315144
SRR818086	957.1505246653
SRR1321829	1005.8508537657
SRR612515	610.813825662939
SRR1381865	924.497596360942
SRR818469	961.866274962524
SRR662665	887.344866206041
SRR1321112	877.7542774437
SRR1490613	917.431345520961
SRR601359	835.471612936575
SRR818530	875.299998276961
SRR1419714	927.089598015059
SRR810899	824.718851766976
SRR1499215	900.219463445733
SRR1479912	722.949497734204
SRR1093527	826.976566672985
SRR1499740	944.833985216328
SRR1080509	896.074676499474
SRR817563	897.14297775557
SRR613550	547.625721522477
SRR658754	864.098506125403
SRR1333659	815.723124903079
SRR1485997	832.587228836776
SRR1097752	813.749246170546
SRR1323896	901.038751141513
SRR817587	843.296018057446
SRR1480221	832.615503902683
SRR1358733	837.08627255027
SRR601500	769.648861932905
SRR663645	822.57335837483
SRR1444283	808.625721522477
SRR1374671	877.010562227544
SRR1340574	869.806416596309
SRR1333718	802.562933990385
SRR663392	701.65263538777
SRR1477405	794.495097954753
SRR1105057	888.928941881903
SRR1101643	755.970587728518
SRR1365401	852.905439633337
SRR1349479	886.963126970726
SRR598196	792.446180884608
SRR1360563	837.172166032014
SRR1105489	728.239433464859
SRR1338468	768.910246911453
SRR1366813	796.932801488706
SRR1351907	770.304529868877
SRR1359238	774.636232058859
SRR613462	739.021693057877
SRR612983	623.574064820718
SRR1321029	786.987059978979
SRR1344143	771.004893430053
SRR1405206	733.388200630632
SRR1454136	766.703017040853
SRR1478207	773.114943915089
SRR1400245	785.119389355067
SRR1416025	700.887864638076
SRR1336727	819.3394041732
SRR1380785	794.342850250702
SRR603212	612.053121284698
SRR1334717	769.129710357186
SRR657915	688.91760428692
SRR1403875	704.480589968468
SRR612875	602.753450385099
SRR1383059	760.441787135793
SRR1454629	801.369574581732
SRR1457080	740.442114513155
SRR1487638	737.215758912418
SRR1439742	809.487740579286
SRR1394428	666.604407533125
SRR1453971	692.315660699209
SRR1460409	714.609800644417
SRR1444179	697.304185261127
SRR1310920	789.241242655547
SRR1330129	768.776659717077
SRR1488881	722.311956165894
SRR1309920	705.628960835329
SRR1433410	707.45274566225
SRR1469080	768.819580612368
SRR1334587	696.905715319538
SRR1374716	671.664386512053
SRR1311666	756.160087530369
SRR1322840	717.309164843117
SRR1310113	750.590881678929
SRR1444479	721.486379378672
SRR1448140	783.997570515361
SRR615201	592.171321743026
SRR1316747	682.077622895739
SRR1362263	745.322656236539
SRR1381505	713.355135516998
SRR614599	430.648810241742
SRR1479133	707.181108603132
SRR1486889	709.07948377759
SRR1500282	682.101107913917
SRR1478878	731.719058531626
SRR1387379	729.749883694884
SRR1465565	587.121457001568
SRR1383103	659.632613677482
SRR1399247	693.884194565536
SRR1417827	734.658373106811
SRR1417981	614.503420231921
SRR1490246	701.349639023382
SRR601157	482.082447404242
SRR1361814	734.560642348846
SRR1338836	711.046142977756
SRR1330371	679.4713027896
SRR1432408	639.5471854162
SRR1348021	625.831435118976
SRR1378841	720.310129744818
SRR615299	484.141099643331
SRR1100496	707.661371194238
SRR1308778	682.170012233575
SRR1334419	681.746644382032
SRR1335446	596.816685907266
SRR1416362	677.866257732136
SRR1419692	715.366714337405
SRR1404362	676.420421455279
SRR1476165	637.388028326757
SRR1480813	672.178231128418
SRR612215	291.677929596637
SRR1490019	702.556868893981
SRR1317446	689.123111118769
SRR808327	648.952926581319
SRR1431248	676.64598445819
SRR1105272	718.940520702311
SRR1366010	654.741234040354
SRR1474159	616.078260420077
SRR1421010	593.065079173631
SRR1320650	630.767303616658
SRR1387308	609.211571928253
SRR612707	587.66786705033
SRR1091695	670.542602133122
SRR1357323	645.231266261178
SRR1431104	668.720126815652
SRR1473318	675.04922721712
SRR1340782	649.835880558954
SRR1405054	652.347278460293
SRR1441097	695.24551579165
SRR1339549	656.018402053862
SRR1352481	590.684701138929
SRR1414684	679.091855195823
SRR1094531	606.059341454589
SRR1082685	610.689181039682
SRR1490635	663.518651894481
SRR655684	603.983820666127
SRR1486370	633.58893464514
SRR1467522	661.08675500112
SRR658501	577.21069317849
SRR1318503	629.446491031583
SRR1385389	607.615624515395
SRR655194	430.929045264228
SRR1486608	657.360632010614
SRR1459631	608.533831865879
SRR614719	369.344263142478
SRR1312266	603.695694126161
SRR1095503	611.945207367714
SRR1343546	596.193600634078
SRR1473529	615.029171046057
SRR1341626	624.962454985613
SRR660614	599.110756930923
SRR615347	508.46382480142
SRR808065	553.812395540776
SRR1120781	637.182263039096
SRR1071785	621.648603477092
SRR1498354	669.399900063752
SRR1096782	672.806399365922
SRR1405485	651.925926564088
SRR659355	460.780484863105
SRR612383	288.193790168341
SRR1405413	594.532677429915
SRR1335140	607.024932370729
SRR1472812	629.519237727656
SRR1334490	581.221875699984
SRR1403958	619.806537209022
SRR1308357	598.815979461378
SRR1472576	634.308837465755
SRR1445304	640.739821148578
SRR1487128	574.959801505936
SRR1433493	608.12116408498
SRR1094051	666.898823164533
SRR1452935	633.524768682048
SRR1448098	574.242259248411
SRR659472	426.206351120837
SRR1324496	652.146458293847
SRR1459033	535.865534055861
SRR1329400	585.345417578441
SRR1431366	560.703206575116
SRR1340885	555.264710443338
SRR1099378	625.917518134983
SRR1309468	541.997449902648
SRR1069614	614.657149749298
SRR1419476	633.736616296501
SRR1334440	617.160432138119
SRR1445655	590.487258128435
SRR1405921	617.90874786774
SRR1396840	572.742043868567
SRR1347412	597.418078122577
SRR1329464	564.590313076141
SRR1362928	599.568533866327
SRR1384754	598.59613694712
SRR1309597	541.797163878216
SRR1382440	589.410134913934
SRR1089207	570.044006409704
SRR1468637	538.736891982701
SRR1096033	615.072195323673
SRR1393449	618.616038044696
SRR1352299	546.696624567086
SRR1324206	571.005048503541
SRR1355194	595.026190189017
SRR1365489	566.484001585196
SRR1360128	570.759929010803
SRR1409263	603.12802177921
SRR1357344	564.574857418543
SRR1321401	506.73932146734
SRR1367761	598.369488429795
SRR1481333	604.838689112118
SRR1452292	572.255268190982
SRR1396208	524.354411840722
SRR1477197	546.391302100384
SRR1082128	567.734720953874
SRR1435797	578.414028981512
SRR1431288	599.418508882265
SRR1361674	589.059841135827
SRR1382732	551.980667505212
SRR1468876	567.735410169375
SRR1498931	563.028085531644
SRR1088413	551.375777521237
SRR1436262	556.637300342885
SRR1093314	562.022261660665
SRR1383148	539.058255940176
SRR1102656	581.888278167376
SRR1100540	572.817151127729
SRR1071717	573.301790237262
SRR1365356	545.93623033582
SRR1077619	537.5282836811
SRR1437390	544.027482468081
SRR1408227	533.268673432465
SRR1073531	463.527680617537
SRR1350107	508.123231731482
SRR1434271	496.890914416665
SRR1334889	585.632596447094
SRR1377578	539.940296707273
SRR1075273	547.542136912659
SRR1081688	516.033530334097
SRR1396987	492.070523976084
SRR1471029	486.315488395334
SRR1362287	509.457432327653
SRR1375271	511.31703913021
SRR1084505	514.145545083309
SRR1433514	557.994899805297
SRR1099694	559.986818753554
SRR1105417	536.022950876165
SRR1333485	518.332580939745
SRR1083262	551.583972293537
SRR1360674	530.575925702569
SRR1455482	517.575770629081
SRR1430570	539.007426297017
SRR1408574	484.734755414649
SRR1349790	474.622620052725
SRR1120384	532.92404845185
SRR1097501	530.803625273532
SRR1078042	495.589675551803
SRR1376476	505.684149766528
SRR1474754	467.726657132519
SRR1408055	487.680875992901
SRR614839	145.772782879887
SRR1082080	513.44561228182
SRR1073045	498.345245274566
SRR1089713	515.514568292641
SRR1088680	521.563778279374
SRR1392121	473.930957837242
SRR1080391	476.776022192739
SRR1415004	516.842273032721
SRR1337707	461.29031479918
SRR1086304	503.068387408033
SRR1083959	458.523872701897
SRR1311622	474.567586195014
SRR1070308	509.149387459724
SRR1085759	475.779864569154
SRR1080415	506.921463893723
SRR1088316	474.995968089322
SRR1086140	494.890897186278
SRR1339007	417.345900029292
SRR1416596	477.689301652394
SRR1088365	466.506986922136
SRR1079543	474.382256146941
SRR627445	187.911608112066
SRR1084965	454.334545203922
SRR602131	423.761583128005
SRR2185057	1640.17371676689
SRR604414	721.514585523028
SRR2170696	1456.46473801196
SRR598068	1226.90840325999
SRR656745	1382.62442924341
SRR602564	953.817306201216
SRR1333462	1410.61455623137
SRR1400269	1287.86274273308
SRR1453456	1129.53314265038
SRR1409790	1227.90895463239
SRR602839	720.795802677602
SRR1329377	1099.4951668763
SRR1488285	1102.84992332478
SRR659875	899.327205058842
SRR810343	1002.08280924238
SRR607863	1051.73627168875
SRR811447	996.40400089598
SRR1445365	1109.98668091045
SRR816403	1060.53610627703
SRR814341	1034.72667436291
SRR1431991	973.350259317332
SRR607935	720.13549976739
SRR807613	966.363078725641
SRR659804	972.158605717043
SRR810921	980.116787566552
SRR813560	1008.73086134707
SRR1446828	1077.07910470906
SRR660883	983.32029567345
SRR817905	989.419043024278
SRR1351057	1039.0248289884
SRR1362417	1002.46463462963
SRR817306	865.289453279804
SRR1435460	928.064579492393
SRR658433	955.601581749574
SRR1328642	944.678015748574
SRR817512	890.793752261488
SRR1320712	961.907645122939
SRR1399223	988.422385719455
SRR818188	898.378775608663
SRR815588	780.597411995796
SRR1362643	943.686854937368
SRR1433044	974.944397539501
SRR1459423	892.151730792425
SRR1500428	936.153488291952
SRR1088581	960.864310698348
SRR809755	918.325947240553
SRR1310563	925.631528163068
SRR1475524	802.292244602581
SRR1395764	832.026569257543
SRR1405504	942.045953443493
SRR660030	849.616572186708
SRR1430549	879.107017936833
SRR818797	862.333201233696
SRR1432695	883.666195702741
SRR602437	630.215379843893
SRR1471374	837.873787411479
SRR659331	683.697899615762
SRR1312024	843.034305701535
SRR808086	809.595947412857
SRR1397312	896.882729982597
SRR1479888	831.269741716491
SRR1443654	879.329634543481
SRR1339699	803.813601667901
SRR1321591	879.243637679411
SRR1458810	862.454210245188
SRR665502	814.338439271499
SRR613963	553.316470527422
SRR1386708	864.96240329445
SRR615695	712.238554715096
SRR1385080	848.719868359839
SRR1353618	868.542705515447
SRR1097013	851.780415941555
SRR1457895	821.085462722057
SRR1311040	787.955959129521
SRR1318208	849.301497320675
SRR1101421	859.773971776625
SRR613687	364.861691679446
SRR1079948	797.660905973775
SRR1352507	820.866912486862
SRR1319772	821.87945620897
SRR1376557	774.465168771646
SRR663404	836.35089684167
SRR1470513	761.382945362441
SRR1454717	800.025845581267
SRR1419062	836.143977118045
SRR1421420	827.412495477023
SRR1333609	800.53555490463
SRR1455783	785.315660699209
SRR1397781	805.849303030825
SRR1071035	797.654082740321
SRR1454971	829.598669814084
SRR600900	747.902424315523
SRR1468700	717.943604941675
SRR1446499	733.966865964815
SRR1499699	692.916019091269
SRR1471011	734.722142770991
SRR660295	699.544824853111
SRR1437306	817.204128400848
SRR601477	757.51387907714
SRR1491293	795.201199234971
SRR1328797	782.09824766959
SRR1337238	811.857142857143
SRR614395	648.935592811482
SRR1373940	751.817306201216
SRR1447760	766.966125058153
SRR1334512	821.05344866206
SRR614515	448.539535124145
SRR1441398	713.636680048934
SRR1380847	680.485586780847
SRR1348114	765.835983941279
SRR1327327	685.543015662422
SRR1360442	770.716697968537
SRR1339903	755.421748195117
SRR613522	755.627961472853
SRR1471612	780.213949721729
SRR1356487	707.156003928528
SRR1397861	702.195616589417
SRR1383763	745.393094060685
SRR1404209	731.365938969967
SRR1487784	754.047280183331
SRR1073413	740.815789927115
SRR1080459	706.467994555197
SRR1479263	742.253906990368
SRR1487215	713.810327894274
SRR1354620	771.032634353947
SRR1479663	687.016403328911
SRR1324226	702.952202905043
SRR1409641	784.9239795303
SRR1312743	728.034943225873
SRR1337302	730.378413770526
SRR1475483	681.506452780123
SRR1410264	726.652876613195
SRR1404969	607.020331857263
SRR603726	622.542998432035
SRR1348248	669.216809966056
SRR1086441	675.368575219257
SRR1431670	739.762410186605
SRR1478272	700.918069507383
SRR1468314	719.26719161914
SRR1471117	763.764650136982
SRR1311553	750.731464410635
SRR1097344	702.7363406103
SRR663368	577.053138515085
SRR1399779	717.049795819908
SRR1359062	717.677722831986
SRR1431270	657.694091700122
SRR613214	301.521305374158
SRR1329885	720.543256887847
SRR1322555	698.668918103968
SRR1466975	713.4908937402
SRR1486021	675.564794872237
SRR1458220	744.965849371952
SRR1413998	723.012871099471
SRR1322355	615.508330892362
SRR1473822	695.329289935731
SRR1071856	716.419215328153
SRR1358435	696.043196581491
SRR1400054	705.981201647225
SRR1340369	677.031583300308
SRR1420891	608.048107241932
SRR1473674	671.313696435033
SRR1368597	663.463118355532
SRR613078	484.062804762479
SRR1442686	702.190275169289
SRR1310667	603.912573013767
SRR1122940	693.848010751762
SRR1354225	626.680169547013
SRR1072055	659.040870479177
SRR1078562	704.157537433017
SRR1330284	664.725864534693
SRR655852	441.122473594431
SRR1352457	670.955752364871
SRR1337585	653.29052156383
SRR1386753	694.364198700829
SRR1320624	669.865775281286
SRR820492	602.201337078071
SRR1479014	672.08641039337
SRR1346909	647.64848286438
SRR1359565	635.390733497596
SRR1310797	635.885469614212
SRR1407602	604.875320915967
SRR1353994	648.304753863914
SRR1331037	653.875148612092
SRR1317410	651.309388838155
SRR1314728	606.591725967917
SRR1345736	687.459189827179
SRR613843	625.970915105881
SRR1405147	642.399486534452
SRR1473185	586.353963850647
SRR1334055	671.822303013595
SRR1459561	614.241552802523
SRR1362713	598.712614366697
SRR1333370	562.895859537881
SRR1392774	623.976187604459
SRR1069024	668.381877078416
SRR810945	601.539448972207
SRR1329131	663.518634664094
SRR1399711	679.555766149181
SRR1442173	644.553353894929
SRR1081789	621.18812137085
SRR1415026	666.55867808467
SRR1095651	619.244705963437
SRR1120891	623.855540431104
SRR661108	358.772369350587
SRR1432476	591.426210865482
SRR1089078	619.476592518566
SRR1077575	653.623292037838
SRR1345200	569.956493271534
SRR1311266	618.723297206954
SRR1090407	632.220118200458
SRR1398013	586.285369677964
SRR1445514	659.718955149301
SRR1082568	627.276633871496
SRR1345827	598.432517187312
SRR1348446	577.231317952341
SRR1089809	594.638764925823
SRR1337412	643.587401140652
SRR1435351	631.173286007202
SRR1431385	597.135396385065
SRR1354955	605.76244464738
SRR1398293	573.530575322639
SRR1478921	635.262056963661
SRR1385343	589.147664420973
SRR654802	392.179919706394
SRR1368178	563.424298292469
SRR1362200	608.187535537674
SRR1078417	631.968812998604
SRR1367456	634.940917001223
SRR1485190	592.864000551372
SRR1325138	575.307941485604
SRR660066	576.219928666196
SRR1459519	560.020486930751
SRR1319182	585.61586574082
SRR1447103	632.520082016645
SRR1409305	622.675465651222
SRR1084742	607.200889087996
SRR1347870	606.62618674294
SRR1413284	612.680875992901
SRR1084055	555.066888364319
SRR1094601	583.661422885401
SRR1091184	543.526526181574
SRR1098146	615.790185571273
SRR1072650	600.755087271913
SRR1446393	610.792304908937
SRR1092706	579.487413201923
SRR659533	232.17309647294
SRR1346957	531.26760514844
SRR1433971	609.531488533177
SRR1087197	584.996984682185
SRR1404024	604.779295966366
SRR1443755	562.621138239399
SRR1077455	561.491600186088
SRR1095889	557.024656684529
SRR1454009	561.179557868256
SRR1310855	535.118734600341
SRR1472126	592.036924720437
SRR1379089	575.498699105743
SRR1071084	563.608473904578
SRR1413978	522.107310853421
SRR1410594	547.83091820735
SRR1456314	580.224287954236
SRR1337495	565.205954821924
SRR1079591	579.775195134139
SRR1402563	568.379154677189
SRR1475566	560.897927184382
SRR1368668	579.50183503627
SRR1455989	566.715250615986
SRR1459785	555.368644140807
SRR1439896	522.235660009994
SRR1453005	520.187776763099
SRR660871	309.108809897135
SRR1464494	564.232506849079
SRR1414559	515.883074590348
SRR1082859	515.684477143891
SRR1407516	548.580198838672
SRR1383960	558.961903613212
SRR627451	204.539448972207
SRR1390143	548.519823560832
SRR1325771	557.224012268036
SRR1068808	548.727656494995
SRR1102198	537.496373003429
SRR1402153	556.917931664283
SRR1097978	557.863380257422
SRR1100917	535.550838258352
SRR1390561	509.407136826507
SRR1078066	537.757861364302
SRR1366985	502.216603201406
SRR1500822	533.709030446095
SRR1485587	530.772524424074
SRR1359428	477.870410255527
SRR1473232	503.0758826266
SRR1120363	523.501455967745
SRR1086538	539.724865172218
SRR1489926	533.370849630408
SRR1380680	533.789668659648
SRR1442376	491.726329755156
SRR1486262	505.728345710495
SRR1468914	517.451935834037
SRR1325752	523.403759670555
SRR1363633	545.66399021314
SRR658164	355.035012147423
SRR1087079	461.862639350759
SRR1356375	461.943329255475
SRR1470834	476.679876630425
SRR1102079	469.4722676913
SRR1071475	487.235177559143
SRR1357210	451.278701517997
SRR1094430	516.913710219343
SRR1360235	499.070541206472
SRR1397030	489.800885641918
SRR1410634	479.629443286179
SRR1338901	461.682581801265
SRR1400799	472.709995347795
SRR1469570	493.15882971208
SRR1353332	493.310629426056
SRR627433	257.477385116391
SRR1069188	439.689990867895
SRR1399971	474.357237624274
SRR1452765	444.111515067974
SRR1469300	462.467133035822
SRR1087369	475.101866050967
SRR599510	539.552957596016
SRR600924	463.397453348726
SRR657659	1590.70639419681
SRR661735	978.739338697727
SRR1416713	1469.20897013974
SRR608662	1107.49773420404
SRR815280	1284.82936747247
SRR662390	1329.97772110895
SRR659307	1088.24722160001
SRR598645	782.414373589262
SRR1071692	1247.94622396058
SRR662823	1146.66497234523
SRR814996	1036.69748608646
SRR658105	920.225580233299
SRR662689	903.344573289453
SRR814515	1130.27406654376
SRR818537	1111.90294122715
SRR656528	579.201716146596
SRR1382591	1128.96373003429
SRR663002	1065.75098643968
SRR660188	1036.37464031566
SRR1348531	988.548994606889
SRR1419429	1049.09280286714
SRR1074474	1000.46870100109
SRR601122	869.161293657494
SRR809503	898.402829229629
SRR1361795	999.653772593346
SRR657042	958.409669693471
SRR818999	1018.8652066785
SRR817775	980.88285059531
SRR1364953	840.601116529111
SRR659923	937.423936454331
SRR1362332	959.374106173648
SRR819430	954.04548822303
SRR807567	899.696796870962
SRR1500684	959.211761462515
SRR658421	906.044333787067
SRR1485416	951.011544359633
SRR655887	962.748660337371
SRR1398393	931.370815169633
SRR816794	873.533694022779
