"x"
"SRR660824"	62131785
"SRR2166176"	67874901
"SRR606939"	72490142
"SRR2167642"	60239725
"SRR2165473"	67112894
"SRR603858"	57133021
"SRR607445"	55286518
"SRR661651"	16390246
"SRR663753"	57630579
"SRR808704"	51460699
"SRR660306"	37006313
"SRR816015"	62582233
"SRR1389909"	53356771
"SRR812970"	56526407
"SRR1485892"	54977622
"SRR1380716"	61453056
"SRR1455060"	51588236
"SRR1499584"	54672331
"SRR1073217"	53239080
"SRR665551"	45757898
"SRR664854"	48377799
"SRR817070"	52040495
"SRR656107"	26029895
"SRR811697"	53671676
"SRR810713"	52606200
"SRR1337909"	53883464
"SRR1397094"	49542558
"SRR817686"	49311272
"SRR818821"	50317081
"SRR612803"	41805222
"SRR1330792"	47923076
"SRR815116"	49032913
"SRR1468613"	53684039
"SRR815256"	48793752
"SRR1320785"	51148564
"SRR1392593"	49580126
"SRR1410823"	51199846
"SRR613282"	45125845
"SRR1359328"	43524282
"SRR1499543"	46260712
"SRR1486995"	44990070
"SRR1487107"	47117772
"SRR815184"	47745180
"SRR1443419"	44544901
"SRR1403934"	48076284
"SRR1330831"	47098739
"SRR1081961"	45987892
"SRR813043"	38900021
"SRR815140"	44771031
"SRR1349562"	45387404
"SRR656874"	40250623
"SRR818057"	46927586
"SRR816969"	39912206
"SRR1381693"	49834754
"SRR1335338"	36458294
"SRR659037"	36680084
"SRR1355396"	49852344
"SRR808220"	43721034
"SRR1341480"	44587925
"SRR1353376"	41042411
"SRR1475930"	41491012
"SRR1394713"	47453541
"SRR657516"	41581333
"SRR1499040"	49080103
"SRR1091008"	42305625
"SRR1454761"	46182002
"SRR1409282"	46000174
"SRR662031"	37654597
"SRR821124"	42424073
"SRR1404401"	48129783
"SRR1325483"	43014133
"SRR1375394"	42163848
"SRR1335188"	39579070
"SRR808862"	42477382
"SRR1380886"	43758015
"SRR1453591"	40229262
"SRR615407"	21376906
"SRR1443092"	45242812
"SRR657372"	35776311
"SRR1456250"	40122751
"SRR1075825"	38983377
"SRR1331311"	41444627
"SRR1313664"	40105640
"SRR1454671"	43208540
"SRR1433708"	41719376
"SRR1498997"	36322200
"SRR1454460"	36941869
"SRR1415637"	40640045
"SRR661167"	33001024
"SRR1081283"	38354475
"SRR1416386"	40346704
"SRR1447523"	33689236
"SRR615177"	32361901
"SRR1477883"	40328322
"SRR1404623"	33807552
"SRR1348339"	42103403
"SRR1322010"	36828733
"SRR1394495"	40875772
"SRR1442087"	37862889
"SRR1467904"	43092469
"SRR1452399"	40977808
"SRR1420493"	41423169
"SRR1472347"	39435317
"SRR1442648"	41729021
"SRR1433902"	38635053
"SRR1321064"	41038239
"SRR655435"	37791924
"SRR663440"	34632220
"SRR1454695"	34674559
"SRR1085134"	37416190
"SRR1076441"	39232840
"SRR1447215"	39392238
"SRR1074385"	39227469
"SRR1486174"	38141970
"SRR1321921"	35760637
"SRR1092038"	35582347
"SRR1452270"	37805098
"SRR603596"	27834120
"SRR1481036"	36615361
"SRR1480675"	30532955
"SRR1347144"	35655718
"SRR662990"	31695097
"SRR1349433"	37861879
"SRR1443113"	37290450
"SRR1334982"	38699950
"SRR1070713"	37714421
"SRR1405266"	37428615
"SRR1432275"	38086550
"SRR1466198"	36833479
"SRR1419342"	35083752
"SRR1374739"	39002982
"SRR1332424"	36539256
"SRR1321283"	42648163
"SRR658633"	38804216
"SRR1447893"	37944528
"SRR1095188"	37226812
"SRR1489803"	33453860
"SRR1445387"	37540951
"SRR600361"	35806444
"SRR1318920"	30585317
"SRR1432563"	38312374
"SRR1410742"	35461009
"SRR1384073"	32957393
"SRR1088832"	36328704
"SRR1485060"	35552218
"SRR1434009"	34472075
"SRR1078439"	36791923
"SRR1479955"	37501641
"SRR661409"	12170068
"SRR1376676"	32933627
"SRR1440119"	32509458
"SRR1345847"	36933794
"SRR1410242"	36855901
"SRR1094457"	34663668
"SRR1500382"	35876584
"SRR1319793"	31638240
"SRR1409721"	32797580
"SRR1390119"	34708962
"SRR1345953"	32356655
"SRR1322619"	37513585
"SRR1335400"	35255783
"SRR1317344"	34488797
"SRR1397242"	33348454
"SRR1322312"	36177681
"SRR1336593"	35720551
"SRR1431059"	33640407
"SRR1436822"	36522327
"SRR1408368"	37406988
"SRR1335254"	34435833
"SRR1387702"	37922542
"SRR1312802"	31368752
"SRR1093410"	35521741
"SRR1355475"	33581256
"SRR1357826"	31035692
"SRR1387899"	36135731
"SRR1097883"	35148757
"SRR1432783"	34998595
"SRR1361174"	33924461
"SRR1408091"	34740819
"SRR1435584"	35058618
"SRR1396967"	31679426
"SRR1419656"	33700782
"SRR1437186"	34135751
"SRR1419148"	35926193
"SRR1072700"	34959944
"SRR1454158"	30932408
"SRR1452785"	35444161
"SRR1488237"	36421499
"SRR1084417"	35740328
"SRR1391678"	31773222
"SRR1406265"	36839638
"SRR1375371"	34272014
"SRR612587"	9303558
"SRR1076559"	30875252
"SRR1366367"	35226683
"SRR1355328"	31654814
"SRR1390331"	24469355
"SRR1435206"	32529782
"SRR1309619"	33687157
"SRR1089853"	34040917
"SRR1322683"	33831654
"SRR1077996"	33441477
"SRR1489502"	33247357
"SRR1440541"	34896169
"SRR1329835"	35713702
"SRR1380523"	31885250
"SRR1070665"	33760350
"SRR1084347"	26341676
"SRR1416819"	31149721
"SRR1328551"	33207853
"SRR1320203"	33635113
"SRR1094241"	32923277
"SRR1431887"	32917366
"SRR1082957"	32863802
"SRR1319520"	31802558
"SRR1076847"	35829568
"SRR1097221"	33371598
"SRR662186"	32008284
"SRR1436127"	29138135
"SRR1329811"	29921133
"SRR1448075"	32558119
"SRR1475408"	30353719
"SRR1502143"	30151605
"SRR1349608"	32463076
"SRR815164"	29811097
"SRR1095985"	32745919
"SRR1396765"	31029036
"SRR1083384"	29294076
"SRR1458026"	34422604
"SRR1431183"	30984569
"SRR1328073"	30080495
"SRR1444678"	33502186
"SRR1343302"	30323339
"SRR665429"	28897876
"SRR1387032"	33877112
"SRR1474930"	29898519
"SRR1398272"	31315359
"SRR1120711"	31415291
"SRR1361093"	32520363
"SRR1458769"	29846045
"SRR1320424"	31496288
"SRR1485482"	30154458
"SRR1355432"	29733571
"SRR1472704"	27453115
