Lung	['SRR660824', 'SRR603858', 'SRR817070', 'SRR1486995', 'SRR813043', 'SRR656874', 'SRR659037', 'SRR662031', 'SRR1081283', 'SRR1481036', 'SRR1434009', 'SRR1376676', 'SRR1396967', 'SRR665429', 'SRR1388025', 'SRR600784', 'SRR657611', 'SRR1333659', 'SRR1323896', 'SRR1453971', 'SRR1421010', 'SRR1334490', 'SRR1309468', 'SRR1468637', 'SRR1365489', 'SRR627445', 'SRR607863', 'SRR1475524', 'SRR1405504', 'SRR615695', 'SRR600900', 'SRR601477', 'SRR1487215', 'SRR1310797', 'SRR1362713', 'SRR1431385', 'SRR1379089', 'SRR1102079', 'SRR1357210', 'SRR657659', 'SRR663573', 'SRR603188', 'SRR1471200', 'SRR1310975', 'SRR627457', 'SRR1367654', 'SRR1488410', 'SRR1457750', 'SRR1099546', 'SRR604480', 'SRR1390477', 'SRR1458447', 'SRR1473161', 'SRR1409813', 'SRR612791', 'SRR1470580', 'SRR1444063', 'SRR1355578', 'SRR1429203', 'SRR599154', 'SRR814244', 'SRR1404123', 'SRR656934', 'SRR1339029', 'SRR821525', 'SRR1443677', 'SRR1406330', 'SRR1338124', 'SRR1391376', 'SRR661842', 'SRR1395699', 'SRR1312209', 'SRR1359469', 'SRR658885', 'SRR1414578', 'SRR603620', 'SRR604677', 'SRR603800', 'SRR602058', 'SRR817488', 'SRR655601', 'SRR1434821', 'SRR1349166', 'SRR615129', 'SRR607586', 'SRR602680', 'SRR1411070', 'SRR663038', 'SRR1489416', 'SRR1479155', 'SRR662162', 'SRR1374567', 'SRR1434048', 'SRR2184865', 'SRR2170135', 'SRR615551', 'SRR1335513', 'SRR1370216', 'SRR662954', 'SRR1375738', 'SRR1356577', 'SRR1073119', 'SRR663549', 'SRR1478015', 'SRR600632', 'SRR811866', 'SRR1401101', 'SRR1477797', 'SRR1402986', 'SRR658897', 'SRR1419869', 'SRR1490700', 'SRR601723', 'SRR1384115', 'SRR1476927', 'SRR1387769', 'SRR1322595', 'SRR1370423', 'SRR1314976', 'SRR1319560', 'SRR1352683', 'SRR1473800', 'SRR1326384', 'SRR1360807', 'SRR1332544', 'SRR598695', 'SRR807824', 'SRR809296', 'SRR657927', 'SRR1440682', 'SRR1454415', 'SRR1419131', 'SRR1404293', 'SRR1473340', 'SRR1345563', 'SRR1323382', 'SRR1480697', 'SRR1321808', 'SRR1382756', 'SRR1312558', 'SRR1417088', 'SRR1433027', 'SRR662257', 'SRR600417', 'SRR812493', 'SRR612743', 'SRR1361345', 'SRR600584', 'SRR1310520', 'SRR1395595', 'SRR1334074', 'SRR654838', 'SRR1376694', 'SRR1433841', 'SRR1366837', 'SRR1467479', 'SRR1459055', 'SRR1471050', 'SRR603004', 'SRR814703', 'SRR661937', 'SRR614359', 'SRR1071568', 'SRR1389084', 'SRR1337624', 'SRR1344400', 'SRR1414290', 'SRR1413644', 'SRR1098998', 'SRR1481279', 'SRR1315103', 'SRR1099286', 'SRR2166570', 'SRR601445', 'SRR1439719', 'SRR1377026', 'SRR1327386', 'SRR654826', 'SRR1460433', 'SRR1469345', 'SRR1421462', 'SRR662966', 'SRR1339175', 'SRR1447736', 'SRR1434671', 'SRR660800', 'SRR1465543', 'SRR1342023', 'SRR1335670', 'SRR1400955', 'SRR1072150', 'SRR1442822', 'SRR1364658', 'SRR1098074', 'SRR1442778', 'SRR1086728', 'SRR627464', 'SRR1409193', 'SRR2168286', 'SRR615539', 'SRR663623', 'SRR1471989', 'SRR1468828', 'SRR1381934', 'SRR1471098', 'SRR1314749', 'SRR2166874', 'SRR821302', 'SRR1435066', 'SRR661601', 'SRR1446546', 'SRR1419784', 'SRR1357233', 'SRR1441889', 'SRR1413940', 'SRR1324250', 'SRR1442862', 'SRR662474', 'SRR1416226', 'SRR1417404', 'SRR665466', 'SRR658849', 'SRR1460025', 'SRR1408136', 'SRR1489995', 'SRR1374092', 'SRR1488429', 'SRR1087559', 'SRR817004', 'SRR1429660', 'SRR604390', 'SRR614936', 'SRR1365938', 'SRR1437324', 'SRR613414', 'SRR660414', 'SRR1452185', 'SRR1347020', 'SRR1398036', 'SRR1436674', 'SRR603750', 'SRR608630', 'SRR655625', 'SRR599059', 'SRR615189', 'SRR1466889', 'SRR1084602', 'SRR1335422', 'SRR1356805', 'SRR1385300', 'SRR654814', 'SRR658385', 'SRR820596', 'SRR1318118', 'SRR1480766', 'SRR1406539', 'SRR1341833', 'SRR1441826', 'SRR1448051', 'SRR1326752', 'SRR665217', 'SRR819186', 'SRR661517', 'SRR607166', 'SRR809065', 'SRR1415872', 'SRR1415463', 'SRR1381161', 'SRR1442231', 'SRR1374696', 'SRR1451988', 'SRR660555', 'SRR657801', 'SRR663344', 'SRR1472462', 'SRR1406176', 'SRR656886', 'SRR1498337', 'SRR613066', 'SRR1309490', 'SRR602492', 'SRR1447347', 'SRR1475546', 'SRR627459', 'SRR1434332', 'SRR1070358', 'SRR1345936', 'SRR665658', 'SRR1321351', 'SRR657880', 'SRR1373903', 'SRR657396', 'SRR660981', 'SRR818499', 'SRR819658', 'SRR1376316', 'SRR1323723', 'SRR1476719', 'SRR1403478', 'SRR1095695', 'SRR1352391', 'SRR1498813', 'SRR627437', 'SRR2185097', 'SRR817166', 'SRR1091670', 'SRR603776', 'SRR1479640', 'SRR660152', 'SRR1074769', 'SRR656153', 'SRR1392502', 'SRR1359609', 'SRR601925', 'SRR2165182', 'SRR608542', 'SRR655064', 'SRR1432430', 'SRR808472', 'SRR1414958', 'SRR598484', 'SRR612755', 'SRR1365808', 'SRR1391724', 'SRR1322373', 'SRR1489265', 'SRR1359099', 'SRR607279', 'SRR810461', 'SRR627427', 'SRR612887', 'SRR809807', 'SRR663112', 'SRR1346933', 'SRR1487910', 'SRR603092', 'SRR1417680', 'SRR1383785', 'SRR1070015', 'SRR1466222', 'SRR1416119', 'SRR819318', 'SRR608288', 'SRR811121', 'SRR613138', 'SRR810483', 'SRR607839', 'SRR1337031', 'SRR601311', 'SRR1406685', 'SRR1467500', 'SRR1308504', 'SRR1312865', 'SRR1312522', 'SRR1490486', 'SRR1325888', 'SRR1472885', 'SRR1098785', 'SRR1084766', 'SRR1102804', 'SRR1336636', 'SRR1347795', 'SRR601900', 'SRR1330989', 'SRR658445', 'SRR1368754', 'SRR1460001', 'SRR1414934', 'SRR1326249', 'SRR614948', 'SRR1472952', 'SRR1321528', 'SRR627447', 'SRR612239']
